datetime,open,high,low,close,volume
2026-09-17 12:45:00,885.8,885.8,884.6,885.2,48300
2026-09-17 13:00:00,885.3,885.3,883.3,883.9,39600
2026-09-17 13:15:00,884.1,884.6,883.0,883.1,36000
2026-09-17 13:30:00,883.0,884.1,883.0,883.7,27400
2026-09-17 13:45:00,883.7,884.7,883.4,884.6,51500
2026-09-17 14:00:00,884.5,884.8,883.9,884.1,45200
2026-09-17 14:15:00,884.1,884.8,883.7,884.5,30400
2026-09-17 14:30:00,884.5,885.4,884.3,884.9,53600
2026-09-17 14:45:00,884.9,886.5,884.7,885.5,73600
2026-09-17 15:00:00,885.6,886.4,885.5,886.3,86400
2026-09-17 15:15:00,886.2,886.8,885.5,886.4,68000
2026-09-18 09:00:00,885.6,886.5,878.1,878.5,146200
2026-09-18 09:15:00,878.4,880.8,878.4,879.8,152800
2026-09-18 09:30:00,879.6,879.6,874.3,874.7,160400
2026-09-18 09:45:00,874.7,874.7,872.1,873.4,162700
2026-09-18 10:00:00,873.5,874.8,873.3,874.7,72100
2026-09-18 10:15:00,874.5,875.1,873.7,874.5,51900
2026-09-18 10:30:00,874.4,874.4,871.8,872.0,142900
2026-09-18 10:45:00,872.0,873.4,871.8,873.0,48400
2026-09-18 11:00:00,873.1,874.1,872.9,873.9,65900
2026-09-18 11:15:00,874.0,875.1,872.7,873.5,61300
2026-09-18 11:30:00,873.8,873.8,873.8,873.8,2900
2026-09-18 12:30:00,879.6,879.6,875.7,877.6,160200
2026-09-18 12:45:00,877.8,879.5,877.7,879.2,79200
2026-09-18 13:00:00,879.2,879.5,878.0,878.7,72900
2026-09-18 13:15:00,878.8,878.9,877.1,877.7,51500
2026-09-18 13:30:00,877.8,879.2,877.6,879.2,51000
2026-09-18 13:45:00,878.9,879.3,878.4,879.0,32700
2026-09-18 14:00:00,879.0,879.4,878.4,878.6,41100
2026-09-18 14:15:00,878.5,878.9,878.0,878.3,61400
2026-09-18 14:30:00,878.1,878.2,876.9,877.3,79800
2026-09-18 14:45:00,877.3,877.9,876.6,877.2,79800
2026-09-18 15:00:00,877.3,878.0,876.7,877.3,112100
2026-09-18 15:15:00,877.2,878.2,876.7,878.2,130200
2026-09-24 09:00:00,875.7,878.0,872.9,874.9,327300
2026-09-24 09:15:00,874.9,877.9,873.8,876.7,147600
2026-09-24 09:30:00,876.7,878.8,876.3,878.0,78400
2026-09-24 09:45:00,878.1,878.9,877.9,878.6,68400
2026-09-24 10:00:00,878.6,878.6,875.7,877.0,119000
2026-09-24 10:15:00,877.0,877.7,876.0,876.7,50900
2026-09-24 10:30:00,876.9,881.3,876.6,879.4,480600
2026-09-24 10:45:00,879.3,879.6,877.2,877.7,63700
2026-09-24 11:00:00,877.6,877.8,876.5,877.1,42000
2026-09-24 11:15:00,877.2,878.4,877.2,878.2,33200
2026-09-24 11:30:00,878.3,878.3,878.3,878.3,1900
2026-09-24 12:30:00,877.3,878.2,876.4,877.3,115100
2026-09-24 12:45:00,877.2,877.4,875.8,875.8,86900
2026-09-24 13:00:00,875.7,875.8,874.4,874.4,123100
2026-09-24 13:15:00,874.3,874.3,873.0,873.4,61900
2026-09-24 13:30:00,873.5,874.0,872.5,872.7,75000
2026-09-24 13:45:00,872.8,874.5,872.7,874.5,43900
2026-09-24 14:00:00,874.3,874.5,873.6,873.9,41800
2026-09-24 14:15:00,874.0,874.6,873.2,874.0,54600
2026-09-24 14:30:00,874.1,874.6,873.4,873.7,51100
2026-09-24 14:45:00,873.8,874.1,872.1,872.3,81100
2026-09-24 15:00:00,872.3,872.4,871.5,872.0,94400
2026-09-24 15:15:00,872.0,872.9,871.8,872.1,86300
2026-09-25 09:00:00,874.9,877.1,873.3,876.2,95200
2026-09-25 09:15:00,876.2,876.4,870.7,873.5,114800
2026-09-25 09:30:00,873.4,873.7,871.5,871.6,83200
2026-09-25 09:45:00,871.6,872.1,870.5,871.7,82200
2026-09-25 10:00:00,871.8,873.0,871.2,872.6,79900
2026-09-25 10:15:00,872.7,874.9,872.2,874.2,92000
2026-09-25 10:30:00,874.0,875.1,873.6,873.8,76900
2026-09-25 10:45:00,873.9,874.1,873.2,873.3,48700
2026-09-25 11:00:00,873.4,873.6,871.0,871.4,70000
2026-09-25 11:15:00,871.4,872.6,871.3,872.2,44500
2026-09-25 11:30:00,872.0,872.0,871.8,871.8,14300
2026-09-25 12:30:00,872.4,872.4,870.9,871.3,126000
2026-09-25 12:45:00,871.3,873.8,871.3,873.8,59200
2026-09-25 13:00:00,873.7,874.2,873.4,874.1,67600
2026-09-25 13:15:00,874.1,874.9,874.1,874.6,48900
2026-09-25 13:30:00,874.6,875.4,874.5,875.1,81600
2026-09-25 13:45:00,875.0,875.0,873.5,874.3,50400
2026-09-25 14:00:00,874.2,874.4,873.5,873.7,41200
2026-09-25 14:15:00,873.7,874.4,872.8,872.9,63600
2026-09-25 14:30:00,873.0,874.1,872.8,873.8,121400
2026-09-25 14:45:00,873.8,874.1,873.5,873.8,61000
2026-09-25 15:00:00,873.8,873.9,872.8,872.9,100000
2026-09-25 15:15:00,873.0,874.9,872.5,873.6,113400
